path,label,input_fingerprint,extremum_qualified,extremum_match_found,ext_dr,ext_df_gap,ext_energy_frac,energy_peak_r,energy_halfmax_width_grid,no_axis_decision,no_axis_primary_reason,w2_decision,w2_primary_reason,w2_axis_fires,w2_axis_peak,w2_axis_peak_harmonic_index,w2_axis_peak_r,w2_axis_halfmax_width_grid,w2_axis_component_touches_boundary,w3_decision,w3_primary_reason,w3_axis_fires,w3_axis_peak,w3_axis_peak_harmonic_index,w3_axis_peak_r,w3_axis_halfmax_width_grid,w3_axis_component_touches_boundary,w5_decision,w5_primary_reason,w5_axis_fires,w5_axis_peak,w5_axis_peak_harmonic_index,w5_axis_peak_r,w5_axis_halfmax_width_grid,w5_axis_component_touches_boundary,w10_decision,w10_primary_reason,w10_axis_fires,w10_axis_peak,w10_axis_peak_harmonic_index,w10_axis_peak_r,w10_axis_halfmax_width_grid,w10_axis_component_touches_boundary
nstx_120113/N1/egn01w.1445E+02,bad,9a7ebe1b9a0dcb9558aea3b8b1ba69d57b45e757cdeea4bbd211925978b4a7d9,False,False,,,,0.04,1.152539778014576,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD_CONT_CROSS_WINDOW,False,0.26367021284548137,1,0.03,7.469226340449303,False,BAD,BAD_CONT_CROSS_WINDOW,False,0.26367021284548137,1,0.03,7.469226340449303,False,BAD,BAD_CONT_CROSS_WINDOW,False,0.26367021284548137,1,0.03,7.469226340449303,False,BAD,BAD_AXIS_SPIKE,True,0.26367021284548137,1,0.03,7.469226340449303,False
nstx_120113/N1/egn01w.1455E+02,bad,7e81aa72bed7cfd20ce8aa9ff10853d84dcde34dd1072323e39f510b50919435,False,False,,,,0.04,1.192732747648996,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD_CONT_CROSS_WINDOW,False,0.4111514914703629,1,0.03,6.73308957573886,False,BAD,BAD_CONT_CROSS_WINDOW,False,0.4111514914703629,1,0.03,6.73308957573886,False,BAD,BAD_CONT_CROSS_WINDOW,False,0.4111514914703629,1,0.03,6.73308957573886,False,BAD,BAD_AXIS_SPIKE,True,0.4111514914703629,1,0.03,6.73308957573886,False
nstx_120113/N1/egn01w.1602E+02,bad,170e7ee8b64025df5a2e3b75d07b6cbd2c95a159f55159c542897bf39b45a5bf,False,False,,,,0.06,15.850573484027647,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD_AXIS_SPIKE,True,0.4076101012522636,2,0.01,1.4282836962680756,False,BAD,BAD_AXIS_SPIKE,True,0.4076101012522636,2,0.01,1.4282836962680756,False,BAD,BAD_AXIS_SPIKE,True,0.4076101012522636,2,0.01,1.4282836962680756,False,BAD,BAD_AXIS_SPIKE,True,0.4076101012522636,2,0.01,1.4282836962680756,False
nstx_120113/N1/egn01w.1621E+02,bad,c325f217a7629ff588a8b8cf172c3dcb7d7efb27ad86d7fc0786173af1ee63cc,False,False,,,,0.07,17.028457547668978,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD_AXIS_SPIKE,True,0.4284800947545198,2,0.01,1.5486954804106614,False,BAD,BAD_AXIS_SPIKE,True,0.4284800947545198,2,0.01,1.5486954804106614,False,BAD,BAD_AXIS_SPIKE,True,0.4284800947545198,2,0.01,1.5486954804106614,False,BAD,BAD_AXIS_SPIKE,True,0.4284800947545198,2,0.01,1.5486954804106614,False
nstx_120113/N1/egn01w.1642E+02,bad,bfe18fa8a826a769a2a3aa525a5ba6c4a83832d9866c4bd2c243fe2eef973e92,False,False,,,,0.075,17.314099462201227,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD_AXIS_SPIKE,True,0.4735443464380228,1,0.01,1.6971907926595968,False,BAD,BAD_AXIS_SPIKE,True,0.4735443464380228,1,0.01,1.6971907926595968,False,BAD,BAD_AXIS_SPIKE,True,0.4735443464380228,1,0.01,1.6971907926595968,False,BAD,BAD_AXIS_SPIKE,True,0.4735443464380228,1,0.01,1.6971907926595968,False
nstx_120113/N1/egn01w.1728E+02,bad,55c61b4921ecae065a5c9fe15988c06bdb729c88886adefc4137ab63620e0f0f,False,False,,,,0.14,21.111272082169357,BAD,BAD_GRID_SCALE_SPIKE,BAD,BAD_AXIS_SPIKE,True,0.6074739929659263,1,0.01,1.69670344283669,False,BAD,BAD_AXIS_SPIKE,True,0.6074739929659263,1,0.01,1.69670344283669,False,BAD,BAD_AXIS_SPIKE,True,0.7085859709898921,1,0.02,4.917375597509458,False,BAD,BAD_AXIS_SPIKE,True,0.7085859709898921,1,0.02,4.917375597509458,False
nstx_120113/N1/egn01w.1754E+02,bad,00bd8aeb119f2bf4310878c6bc174af002c58430ac027a7121d4445c95700a04,False,False,,,,0.14,21.94343554015411,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD_AXIS_SPIKE,True,0.35528113227172603,1,0.01,1.7307535914834775,False,BAD,BAD_AXIS_SPIKE,True,0.35528113227172603,1,0.01,1.7307535914834775,False,BAD,BAD_AXIS_SPIKE,True,0.35528113227172603,1,0.01,1.7307535914834775,False,BAD,BAD_AXIS_SPIKE,True,0.4916364130873454,1,0.03,5.869364370040519,False
nstx_120113/N1/egn01w.1780E+02,bad,0a684b620f434a416ef84c56b98fa9ed26bb4de0cd01959ac752dc4985ae6235,False,False,,,,0.14,22.42184056462162,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD_AXIS_SPIKE,True,0.2357846442122887,1,0.01,1.7799069338455888,False,BAD,BAD_AXIS_SPIKE,True,0.2357846442122887,1,0.01,1.7799069338455888,False,BAD,BAD_AXIS_SPIKE,True,0.2357846442122887,1,0.01,1.7799069338455888,False,BAD,BAD_AXIS_SPIKE,True,0.4460795574570161,1,0.03,5.589831093990758,False
nstx_120113/N1/egn01w.1807E+02,bad,a7b769baefcd33bd024ca895ed9f57d430f3c5ee0da8dbfdd6b2e2695fa60eaa,False,False,,,,0.145,22.83820261089407,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD_CONT_CROSS_WINDOW,False,0.4184023218494752,1,0.03,5.3762284448386835,False,BAD,BAD_CONT_CROSS_WINDOW,False,0.4184023218494752,1,0.03,5.3762284448386835,False,BAD,BAD_CONT_CROSS_WINDOW,False,0.4184023218494752,1,0.03,5.3762284448386835,False,BAD,BAD_AXIS_SPIKE,True,0.4184023218494752,1,0.03,5.3762284448386835,False
nstx_120113/N1/egn01w.1833E+02,bad,eabea2252accf7c1d7c81d302d9dad39c354ebb9acf8727298122c7db58210d4,False,False,,,,0.23500000000000001,1.7192840668177944,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD_CONT_CROSS_WINDOW,False,0.4032316899827339,1,0.03,5.196239939809984,False,BAD,BAD_CONT_CROSS_WINDOW,False,0.4032316899827339,1,0.03,5.196239939809984,False,BAD,BAD_CONT_CROSS_WINDOW,False,0.4032316899827339,1,0.03,5.196239939809984,False,BAD,BAD_AXIS_SPIKE,True,0.4032316899827339,1,0.03,5.196239939809984,False
nstx_120113/N1/egn01w.1861E+02,bad,04ed8ef4a0956665f729cb537832cf6b23bf3780e40ca95b1f10491c6dbb1c82,False,False,,,,0.24,1.6837271214152794,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD_CONT_CROSS_WINDOW,False,0.399213335368036,1,0.03,5.039942775844894,False,BAD,BAD_CONT_CROSS_WINDOW,False,0.399213335368036,1,0.03,5.039942775844894,False,BAD,BAD_CONT_CROSS_WINDOW,False,0.399213335368036,1,0.03,5.039942775844894,False,BAD,BAD_AXIS_SPIKE,True,0.399213335368036,1,0.03,5.039942775844894,False
nstx_120113/N1/egn01w.1888E+02,bad,266dc8deef70214aa807aac36d7bbb74afb75a6b6e93e92d90da3d7d6752296a,False,False,,,,0.245,1.653428785914457,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD_CONT_CROSS_WINDOW,False,0.40709739277308715,1,0.03,4.115974400342952,False,BAD,BAD_CONT_CROSS_WINDOW,False,0.40709739277308715,1,0.03,4.115974400342952,False,BAD,BAD_AXIS_SPIKE,True,0.40709739277308715,1,0.03,4.115974400342952,False,BAD,BAD_AXIS_SPIKE,True,0.40709739277308715,1,0.03,4.115974400342952,False
nstx_120113/N1/egn01w.1916E+02,bad,b0a569baffafa97a2229328ff5d5794f6715dc7c04c4992a184879f07aea9360,False,False,,,,0.25,1.625483435355135,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD_CONT_CROSS_WINDOW,False,0.431612046549165,1,0.03,4.050232304593239,False,BAD,BAD_CONT_CROSS_WINDOW,False,0.431612046549165,1,0.03,4.050232304593239,False,BAD,BAD_AXIS_SPIKE,True,0.431612046549165,1,0.03,4.050232304593239,False,BAD,BAD_AXIS_SPIKE,True,0.431612046549165,1,0.03,4.050232304593239,False
nstx_120113/N1/egn01w.1945E+02,bad,b49f75b74feae8a6e63b87c782dbdb9456380e0671d4b5ea3b188badc6eea8ee,False,False,,,,0.255,1.596880380253185,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD_AXIS_SPIKE,True,0.22022354259389879,3,0.03,1.085375973183439,False,BAD,BAD_AXIS_SPIKE,True,0.22022354259389879,3,0.03,1.085375973183439,False,BAD,BAD_AXIS_SPIKE,True,0.4842487007567786,1,0.03,4.109867602582972,False,BAD,BAD_AXIS_SPIKE,True,0.4842487007567786,1,0.03,4.109867602582972,False
nstx_120113/N1/egn01w.1974E+02,bad,11f7381e832f65a605c878538e709010a255867b219072dd9f8f78c2fda79995,False,False,,,,0.26,1.5614508440552788,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD_AXIS_SPIKE,True,0.3062693210212752,3,0.03,1.0915062478508215,False,BAD,BAD_AXIS_SPIKE,True,0.3062693210212752,3,0.03,1.0915062478508215,False,BAD,BAD_AXIS_SPIKE,True,0.5989807894969443,1,0.03,4.258903027570994,False,BAD,BAD_AXIS_SPIKE,True,0.5989807894969443,1,0.03,4.258903027570994,False
nstx_120113/N1/egn01w.2065E+02,bad,1b6319b23918b83e08b4d92b3d5cff8bdb4b577d1f458109e358604f6e1d731d,False,False,,,,0.03,1.3808159503251802,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD_AXIS_SPIKE,True,0.6719998665062803,3,0.03,1.111848427602924,False,BAD,BAD_AXIS_SPIKE,True,0.6719998665062803,3,0.03,1.111848427602924,False,BAD,BAD_AXIS_SPIKE,True,0.6719998665062803,3,0.03,1.111848427602924,False,BAD,BAD_AXIS_SPIKE,True,0.8992159625675472,1,0.03,5.81239958673703,False
nstx_120113/N1/egn01w.2096E+02,bad,46907bb3b41d177866781802add519f814ec92d6eadfc53a0a419c8872b01d6c,False,False,,,,0.21,26.501945781189544,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD_AXIS_SPIKE,True,0.27753710399483894,3,0.03,1.1292064986594483,False,BAD,BAD_AXIS_SPIKE,True,0.27753710399483894,3,0.03,1.1292064986594483,False,BAD,BAD_AXIS_SPIKE,True,0.27753710399483894,3,0.03,1.1292064986594483,False,BAD,BAD_AXIS_SPIKE,True,0.27753710399483894,3,0.03,1.1292064986594483,False
nstx_120113/N1/egn01w.2125E+02,bad,e281f4be2054029b7de7fbffb0da854244edbea51e7313268c15000976ee3ccc,False,False,,,,0.23500000000000001,21.659002228156993,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD_AXIS_SPIKE,True,0.6372636803204726,2,0.005,1.0693604119045008,False,BAD,BAD_AXIS_SPIKE,True,0.6372636803204726,2,0.005,1.0693604119045008,False,BAD,BAD_AXIS_SPIKE,True,0.6372636803204726,2,0.005,1.0693604119045008,False,BAD,BAD_AXIS_SPIKE,True,0.6372636803204726,2,0.005,1.0693604119045008,False
nstx_120113/N1/egn01w.6266E+02,bad,1e414d1ee3e784223de6a0cae87f7ec16f5db39c8af18f46b9f8a1d0ac829809,False,False,,,,0.005,1.0271797453861864,BAD,BAD_GRID_SCALE_PACKET,BAD,BAD_AXIS_SPIKE,True,1.0,3,0.005,1.1241298072282124,False,BAD,BAD_AXIS_SPIKE,True,1.0,3,0.005,1.1241298072282124,False,BAD,BAD_AXIS_SPIKE,True,1.0,3,0.005,1.1241298072282124,False,BAD,BAD_AXIS_SPIKE,True,1.0,3,0.005,1.1241298072282124,False
nstx_120113/N2/egn02w.1062E+02,bad,a8af27e03e00b5a5b25619f2a44bf7b66d7bffc64e96d643986e9e8a3eaf33eb,False,False,,,,0.04,6.72765952037499,REVIEW,NO_GOOD_TEMPLATE,BAD,BAD_AXIS_SPIKE,True,0.9745366950742651,3,0.01,1.9560510330351248,False,BAD,BAD_AXIS_SPIKE,True,0.9745366950742651,3,0.01,1.9560510330351248,False,BAD,BAD_AXIS_SPIKE,True,0.9745366950742651,3,0.01,1.9560510330351248,False,BAD,BAD_AXIS_SPIKE,True,0.9745366950742651,3,0.01,1.9560510330351248,False
nstx_120113/N2/egn02w.1088E+02,bad,16e71b0ca2b6510bd4126918d12dea93b363a4e7e7da1c6331a7709262657874,False,False,,,,0.01,2.0890179933240605,REVIEW,NO_GOOD_TEMPLATE,REVIEW,NO_GOOD_TEMPLATE,False,1.0,3,0.01,2.4550588327164022,False,BAD,BAD_AXIS_SPIKE,True,1.0,3,0.01,2.4550588327164022,False,BAD,BAD_AXIS_SPIKE,True,1.0,3,0.01,2.4550588327164022,False,BAD,BAD_AXIS_SPIKE,True,1.0,3,0.01,2.4550588327164022,False
nstx_120113/N2/egn02w.1148E+02,good,fc8b75e33e805bf4090133a897544f9e53a8d5c76fd8c05826d69be16da01a34,False,False,,,,0.81,70.50333485049849,REVIEW,NO_GOOD_TEMPLATE,BAD,BAD_AXIS_SPIKE,True,0.22983492251605203,3,0.005,1.2609976295562153,False,BAD,BAD_AXIS_SPIKE,True,0.22983492251605203,3,0.005,1.2609976295562153,False,BAD,BAD_AXIS_SPIKE,True,0.22983492251605203,3,0.005,1.2609976295562153,False,BAD,BAD_AXIS_SPIKE,True,0.22983492251605203,3,0.005,1.2609976295562153,False
nstx_120113/N2/egn02w.1609E+02,bad,12fff3ec71f2fe7dc0c0f5c4fe254e6e48194a2477987f6bdbc516214a390b8e,False,False,,,,0.015,3.3740408332804277,REVIEW,NO_GOOD_TEMPLATE,BAD,BAD_AXIS_SPIKE,True,0.9912234993433249,2,0.01,1.8900107466346738,False,BAD,BAD_AXIS_SPIKE,True,1.0,4,0.02,2.768868413768447,False,BAD,BAD_AXIS_SPIKE,True,1.0,4,0.02,2.768868413768447,False,BAD,BAD_AXIS_SPIKE,True,1.0,4,0.02,2.768868413768447,False
nstx_120113/N2/egn02w.2030E+02,bad,c9f52ff348759acd477b93aa91f8932a43bce809e5d9021e29310cc5803aa1ef,False,False,,,,0.2,7.37007642425937,BAD,BAD_GRID_SCALE_SPIKE,BAD,BAD_AXIS_SPIKE,True,1.0,4,0.01,1.6810643543412596,False,BAD,BAD_AXIS_SPIKE,True,1.0,4,0.01,1.6810643543412596,False,BAD,BAD_AXIS_SPIKE,True,1.0,4,0.01,1.6810643543412596,False,BAD,BAD_AXIS_SPIKE,True,1.0,4,0.01,1.6810643543412596,False
nstx_120113/N3/egn03w.6981E+01,bad,47c36729b8c1808e16aae8f9c4959add026921070cb0dff64ac6644706ae6549,False,False,,,,0.005,1.936176404466569,BAD,BAD_GRID_SCALE_SPIKE,BAD,BAD_AXIS_SPIKE,True,1.0,5,0.005,1.371504677871166,False,BAD,BAD_AXIS_SPIKE,True,1.0,5,0.005,1.371504677871166,False,BAD,BAD_AXIS_SPIKE,True,1.0,5,0.005,1.371504677871166,False,BAD,BAD_AXIS_SPIKE,True,1.0,5,0.005,1.371504677871166,False
nstx_120113/N4/egn04w.1052E+02,bad,36057010da0d9b56d8d335fef757dce0ddb9f6fe784c576d79078953ab5fa0ab,False,False,,,,0.005,1.030621658892368,BAD,BAD_GRID_SCALE_SPIKE,BAD,BAD_AXIS_SPIKE,True,1.0,6,0.005,1.0825795572430672,False,BAD,BAD_AXIS_SPIKE,True,1.0,6,0.005,1.0825795572430672,False,BAD,BAD_AXIS_SPIKE,True,1.0,6,0.005,1.0825795572430672,False,BAD,BAD_AXIS_SPIKE,True,1.0,6,0.005,1.0825795572430672,False
nstx_120113/N4/egn04w.2225E+02,bad,8b1bc8ad64572482408c65508e898a9b881cb7529e30291a358279dea3cbb4b4,False,False,,,,0.005,1.3838557063397452,BAD,BAD_GRID_SCALE_SPIKE,BAD,BAD_AXIS_SPIKE,True,1.0,7,0.005,1.5924077141563242,False,BAD,BAD_AXIS_SPIKE,True,1.0,7,0.005,1.5924077141563242,False,BAD,BAD_AXIS_SPIKE,True,1.0,7,0.005,1.5924077141563242,False,BAD,BAD_AXIS_SPIKE,True,1.0,7,0.005,1.5924077141563242,False
nstx_120113/N4/egn04w.2261E+02,bad,5558720d5c97f1c5aed3284c90ab19e46cdc0abc88add5c5fcd0a437bf21cf10,False,False,,,,0.005,1.2271714035961945,BAD,BAD_GRID_SCALE_SPIKE,BAD,BAD_AXIS_SPIKE,True,1.0,7,0.005,1.447773911122429,False,BAD,BAD_AXIS_SPIKE,True,1.0,7,0.005,1.447773911122429,False,BAD,BAD_AXIS_SPIKE,True,1.0,7,0.005,1.447773911122429,False,BAD,BAD_AXIS_SPIKE,True,1.0,7,0.005,1.447773911122429,False
nstx_120113/N4/egn04w.2625E+02,bad,9dfd7fa4e0836ba0c2ca2f3ab56bd2ee148e1292ea52aeb9caab7dc37b3585a1,False,False,,,,0.005,1.0563189085583378,BAD,BAD_GRID_SCALE_SPIKE,BAD,BAD_AXIS_SPIKE,True,1.0,7,0.005,1.1262586584569145,False,BAD,BAD_AXIS_SPIKE,True,1.0,7,0.005,1.1262586584569145,False,BAD,BAD_AXIS_SPIKE,True,1.0,7,0.005,1.1262586584569145,False,BAD,BAD_AXIS_SPIKE,True,1.0,7,0.005,1.1262586584569145,False
nstx_120113/N4/egn04w.6761E+01,bad,01ac9f29ebe161942c50a5169245c516f2c8a47c3712eabca75cd0c673b8ef70,False,False,,,,0.005,1.757386629940975,BAD,BAD_GRID_SCALE_SPIKE,BAD,BAD_AXIS_SPIKE,True,1.0,5,0.005,1.3226829018701085,False,BAD,BAD_AXIS_SPIKE,True,1.0,5,0.005,1.3226829018701085,False,BAD,BAD_AXIS_SPIKE,True,1.0,5,0.005,1.3226829018701085,False,BAD,BAD_AXIS_SPIKE,True,1.0,5,0.005,1.3226829018701085,False
nstx_120113/N4/egn04w.8937E+01,bad,60915eb86f72d7ed698d8657c037f36a1173bae3aa68bd38195c2ceec0064fcf,False,False,,,,0.035,1.1255312361464376,BAD,BAD_GRID_SCALE_SPIKE,BAD,BAD_GRID_SCALE_SPIKE,False,0.6396997837499568,6,0.02,4.5409995997890205,False,BAD,BAD_GRID_SCALE_SPIKE,False,0.6396997837499568,6,0.02,4.5409995997890205,False,BAD,BAD_AXIS_SPIKE,True,0.6396997837499568,6,0.02,4.5409995997890205,False,BAD,BAD_AXIS_SPIKE,True,0.6396997837499568,6,0.02,4.5409995997890205,False
nstx_120113/N4/egn04w.8982E+01,bad,996ed3c3bcce503b0c3efd995ac2c3fe746d9bea81ec67861e02b8dee1ebfc21,False,False,,,,0.045,2.7665075514049646,REVIEW,NO_GOOD_TEMPLATE,REVIEW,NO_GOOD_TEMPLATE,False,0.6413040123022159,6,0.03,8.667792829806107,False,REVIEW,NO_GOOD_TEMPLATE,False,0.6413040123022159,6,0.03,8.667792829806107,False,REVIEW,NO_GOOD_TEMPLATE,False,0.6413040123022159,6,0.03,8.667792829806107,False,BAD,BAD_AXIS_SPIKE,True,0.6413040123022159,6,0.03,8.667792829806107,False
nstx_120113/N4/egn04w.9018E+01,bad,4ddb4e183b7e01d676a492db91a837ecf66425f8c576eb24998f8f8e1d4a7ef2,False,False,,,,0.03,1.4024803556117105,BAD,BAD_GRID_SCALE_SPIKE,BAD,BAD_AXIS_SPIKE,True,1.0,6,0.03,1.9350159487457261,False,BAD,BAD_AXIS_SPIKE,True,1.0,6,0.03,1.9350159487457261,False,BAD,BAD_AXIS_SPIKE,True,1.0,6,0.03,1.9350159487457261,False,BAD,BAD_AXIS_SPIKE,True,1.0,6,0.03,1.9350159487457261,False
nstx_120113/N4/egn04w.9059E+01,bad,f467b51797a9c122cab7aef6cfdb16e55ee7c7fddd3ce22be679840d7753eccd,False,False,,,,0.025,1.264824687900181,BAD,BAD_GRID_SCALE_PACKET,BAD,BAD_AXIS_SPIKE,True,0.37678594400489535,6,0.015,1.6863256342576183,False,BAD,BAD_AXIS_SPIKE,True,0.37678594400489535,6,0.015,1.6863256342576183,False,BAD,BAD_AXIS_SPIKE,True,1.0,6,0.025,3.1690040647558715,False,BAD,BAD_AXIS_SPIKE,True,1.0,6,0.025,3.1690040647558715,False
nstx_120113/N4/egn04w.9198E+01,bad,f5d555917a5f1df11be892978684703d18e003ad1994a9233eb53edb81e52315,False,False,,,,0.055,13.178579155642494,BAD,BAD_GRID_SCALE_SPIKE,BAD,BAD_AXIS_SPIKE,True,0.5851401706131232,6,0.01,1.73652486736908,False,BAD,BAD_AXIS_SPIKE,True,0.5851401706131232,6,0.01,1.73652486736908,False,BAD,BAD_AXIS_SPIKE,True,0.5851401706131232,6,0.01,1.73652486736908,False,BAD,BAD_AXIS_SPIKE,True,0.5851401706131232,6,0.01,1.73652486736908,False
nstx_120113/N4/egn04w.9355E+01,bad,732f7bbc1f7997dce7c9cf9bc08496dd98be8e858618eb1d036aac54910628aa,False,False,,,,0.015,1.0102454844670798,BAD,BAD_GRID_SCALE_SPIKE,BAD,BAD_AXIS_SPIKE,True,1.0,6,0.015,1.0253153332221432,False,BAD,BAD_AXIS_SPIKE,True,1.0,6,0.015,1.0253153332221432,False,BAD,BAD_AXIS_SPIKE,True,1.0,6,0.015,1.0253153332221432,False,BAD,BAD_AXIS_SPIKE,True,1.0,6,0.015,1.0253153332221432,False
nstx_120113/N4/egn04w.9419E+01,bad,a83d741e5b86e841cf879170b4e6741b0023d100eb040958660bb548d5ee37b4,False,False,,,,0.015,1.1282157038226646,BAD,BAD_GRID_SCALE_PACKET,BAD,BAD_AXIS_SPIKE,True,1.0,6,0.015,1.4791651939274566,False,BAD,BAD_AXIS_SPIKE,True,1.0,6,0.015,1.4791651939274566,False,BAD,BAD_AXIS_SPIKE,True,1.0,6,0.015,1.4791651939274566,False,BAD,BAD_AXIS_SPIKE,True,1.0,6,0.015,1.4791651939274566,False
nstx_120113/N4/egn04w.9542E+01,bad,81b59b93e2a0f00c23a88afd5104f7b7a6a6545d9413f852dfd9f0b94dff66e7,False,False,,,,0.20500000000000002,31.740586188633923,BAD,BAD_GRID_SCALE_SPIKE,BAD,BAD_AXIS_SPIKE,True,0.20527901754538166,5,0.005,1.5955753933364214,False,BAD,BAD_AXIS_SPIKE,True,0.20527901754538166,5,0.005,1.5955753933364214,False,BAD,BAD_AXIS_SPIKE,True,0.20527901754538166,5,0.005,1.5955753933364214,False,BAD,BAD_AXIS_SPIKE,True,0.20527901754538166,5,0.005,1.5955753933364214,False
nstx_120113/N5/egn05w.1161E+02,bad,496170a24d512edba368b4fab21bd5e4f9c7e3e516cc03227c4ddee8750eff3c,False,False,,,,0.02,1.777612640175108,BAD,BAD_GRID_SCALE_SPIKE,BAD,BAD_AXIS_SPIKE,True,1.0,7,0.02,1.9995043299337552,False,BAD,BAD_AXIS_SPIKE,True,1.0,7,0.02,1.9995043299337552,False,BAD,BAD_AXIS_SPIKE,True,1.0,7,0.02,1.9995043299337552,False,BAD,BAD_AXIS_SPIKE,True,1.0,7,0.02,1.9995043299337552,False
nstx_120113/N5/egn05w.1185E+02,bad,82cb7aae1e8e3fea6a265ea503be9d5c85743e10f426fb67c1db47f83e59daa4,False,False,,,,0.02,2.343730269714282,REVIEW,NO_GOOD_TEMPLATE,REVIEW,NO_GOOD_TEMPLATE,False,1.0,7,0.02,3.010178240940683,False,REVIEW,NO_GOOD_TEMPLATE,False,1.0,7,0.02,3.010178240940683,False,BAD,BAD_AXIS_SPIKE,True,1.0,7,0.02,3.010178240940683,False,BAD,BAD_AXIS_SPIKE,True,1.0,7,0.02,3.010178240940683,False
nstx_120113/N5/egn05w.1205E+02,bad,d7b9372a8f58df99151df6ea727d537c1e136110ec7d3283b5f2801a43708bba,False,False,,,,0.025,3.1048995449683714,BAD,BAD_GRID_SCALE_SPIKE,BAD,BAD_AXIS_SPIKE,True,0.2598320471358136,9,0.015,1.1243869766980912,False,BAD,BAD_AXIS_SPIKE,True,0.2598320471358136,9,0.015,1.1243869766980912,False,BAD,BAD_AXIS_SPIKE,True,0.35489662182562975,8,0.025,3.5034188605946093,False,BAD,BAD_AXIS_SPIKE,True,1.0,7,0.025,5.314878514329208,False
nstx_120113/N5/egn05w.1259E+02,bad,d35f870cddf1b197c2ebfe784da9f3df43cd0ba34cb77948e27a093c86ac6963,False,False,,,,0.01,1.1391359688224085,BAD,BAD_GRID_SCALE_SPIKE,BAD,BAD_AXIS_SPIKE,True,1.0,7,0.01,1.33316338467503,False,BAD,BAD_AXIS_SPIKE,True,1.0,7,0.01,1.33316338467503,False,BAD,BAD_AXIS_SPIKE,True,1.0,7,0.01,1.33316338467503,False,BAD,BAD_AXIS_SPIKE,True,1.0,7,0.01,1.33316338467503,False
nstx_120113/N5/egn05w.1279E+02,bad,4f2d9c94b03c595c0db0c3b1d52d303efcc5c120e5095d4b333bd510457813bf,False,False,,,,0.02,1.610714968162799,BAD,BAD_GRID_SCALE_SPIKE,BAD,BAD_AXIS_SPIKE,True,1.0,8,0.02,1.9360939068501157,False,BAD,BAD_AXIS_SPIKE,True,1.0,8,0.02,1.9360939068501157,False,BAD,BAD_AXIS_SPIKE,True,1.0,8,0.02,1.9360939068501157,False,BAD,BAD_AXIS_SPIKE,True,1.0,8,0.02,1.9360939068501157,False
nstx_120113/N5/egn05w.3147E+02,bad,da0d4f052d65d07b1c38d4e15dbcdad2ed156d6c82aff928263c3bc1bd4ab88d,False,False,,,,0.005,1.0687892405080304,BAD,BAD_GRID_SCALE_SPIKE,BAD,BAD_AXIS_SPIKE,True,1.0,7,0.005,1.148784077144657,False,BAD,BAD_AXIS_SPIKE,True,1.0,7,0.005,1.148784077144657,False,BAD,BAD_AXIS_SPIKE,True,1.0,7,0.005,1.148784077144657,False,BAD,BAD_AXIS_SPIKE,True,1.0,7,0.005,1.148784077144657,False
nstx_120113/N5/egn05w.5462E+02,bad,018ec8764d571d3494ddffc9ff2a0101a6ab5a8df84959145d6642c827792437,False,False,,,,0.005,1.1973217118401986,BAD,BAD_GRID_SCALE_SPIKE,BAD,BAD_AXIS_SPIKE,True,0.6880769536923474,3,0.005,1.0867749680627905,False,BAD,BAD_AXIS_SPIKE,True,1.0,9,0.005,2.6109269791491925,False,BAD,BAD_AXIS_SPIKE,True,1.0,9,0.005,2.6109269791491925,False,BAD,BAD_AXIS_SPIKE,True,1.0,9,0.005,2.6109269791491925,False
nstx_120113/N5/egn05w.5472E+02,bad,4cc1799784e03f4b015e91819fd6f30dbbcab5f8d49942310bcffd2def81b5eb,False,False,,,,0.005,1.210736171060306,BAD,BAD_GRID_SCALE_SPIKE,BAD,BAD_AXIS_SPIKE,True,0.6941902002431751,3,0.005,1.0869146818165853,False,BAD,BAD_AXIS_SPIKE,True,1.0,9,0.005,2.667077874831069,False,BAD,BAD_AXIS_SPIKE,True,1.0,9,0.005,2.667077874831069,False,BAD,BAD_AXIS_SPIKE,True,1.0,9,0.005,2.667077874831069,False
