path,label,shot,ntor,omega,gap_region,final_decision,final_reason,automatic_final_decision,original_rule_decision,rule_primary_reason,decision_source,manual_decision,manual_reason,reviewer,adjudication_timestamp,selected_final,overall_rule_severity,input_fingerprint,mode_key
nstxuE202947A03t015/N4/egn04w.3052E+01,good,nstxuE202947A03t015,4,1.7470941496445012,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.20129356690289732,808a9e92f4edb25f91040e6b89c4419652aa0e890c38233ea6250c4c01ba27e5,nstxuE202947A03t015/N4/egn04w.3052E+01
nstxuE202947A03t015/N4/egn04w.3132E+01,good,nstxuE202947A03t015,4,1.7696454792775032,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5731325487033555,1dc920dda4636bda74840cafbf442da024d7502dc77a554fec93c2ca6db92034,nstxuE202947A03t015/N4/egn04w.3132E+01
nstxuE202947A03t015/N5/egn05w.1570E+01,good,nstxuE202947A03t015,5,1.2531878808954349,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.7265933972092775,fad0c7c125690bf1663a601ea07948e949e7eb4c245e3c593d380f6ed1270353,nstxuE202947A03t015/N5/egn05w.1570E+01
nstxuE202947A03t015/N5/egn05w.1665E+01,good,nstxuE202947A03t015,5,1.2902302326516593,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.27790343264102507,4b4302400b31101bb129b0818a5afd086fc31cdc75f7c115797f2f2a758cd8ac,nstxuE202947A03t015/N5/egn05w.1665E+01
nstxuE202947A03t015/N5/egn05w.1820E+01,good,nstxuE202947A03t015,5,1.3490593263437547,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.2974126005718993,86c5b09353ce1640523cec5f2d8e5e5a9b8842a1d9b761c8a5ed4b3f1d4fe4e4,nstxuE202947A03t015/N5/egn05w.1820E+01
nstxuE202947A03t015/N5/egn05w.1928E+01,good,nstxuE202947A03t015,5,1.3886538458143791,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.3008488830196734,04ca62ded824db693b5df5f804dacaaf4f23773ea155d730b34281e3b3c47e99,nstxuE202947A03t015/N5/egn05w.1928E+01
nstxuE202947A03t015/N5/egn05w.2352E+01,good,nstxuE202947A03t015,5,1.5335607480797713,tae_like,GOOD,smooth core mode with continuum crossing in low shear region,BAD,BAD,BAD_CONT_CROSS_WINDOW,manual_override,GOOD,smooth core mode with continuum crossing in low shear region,Elena,2026-09-14T18:44:59.392422+00:00,True,1.2499881576168752,33429190a687c18d115d488121ba7ee41bcbe49d5c6041b13394bad2be189568,nstxuE202947A03t015/N5/egn05w.2352E+01
nstxuE202947A03t015/N5/egn05w.3476E+01,good,nstxuE202947A03t015,5,1.8642851052175966,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.2559046116998157,eea3f3ec35b1c7c93dcade08c170c8e305cb7a5cbeb06f7b65849b6246f76a41,nstxuE202947A03t015/N5/egn05w.3476E+01
nstxuE202947A03t015/N5/egn05w.3632E+01,good,nstxuE202947A03t015,5,1.905767640114753,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.832852141091201,f50a037d9442503f4eaae9694f2b8c9e8cbea68c3a4f8a6abf39a0fd899c817e,nstxuE202947A03t015/N5/egn05w.3632E+01
nstxuE202947A03t015/N5/egn05w.5081E+01,good,nstxuE202947A03t015,5,2.2541904622754947,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5903174763104103,3893e1d630e4c4216e99af809bc531acbccf6b17f603fd66bb0e67fa82031e52,nstxuE202947A03t015/N5/egn05w.5081E+01
nstxuE202947A03t015/N6/egn06w.1769E+01,good,nstxuE202947A03t015,6,1.3299747664213157,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.9262100672257402,17866d29c5a926ae7621362c495edcdef3de53f7f861e8b7898d22238ee70009,nstxuE202947A03t015/N6/egn06w.1769E+01
nstxuE202947A03t015/N6/egn06w.1853E+01,good,nstxuE202947A03t015,6,1.361288495586244,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.3573220503587477,bdde1e929980383dd4f67cecce62ea6e7d5c7e20290ab36553c1425dd98ac18c,nstxuE202947A03t015/N6/egn06w.1853E+01
nstxuE202947A03t015/N6/egn06w.1921E+01,good,nstxuE202947A03t015,6,1.3858287428401488,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.3795619289056815,4e691bed3629888411d01b4d52129c38d7c5ba6d0180ebc791b2a4272a53df0e,nstxuE202947A03t015/N6/egn06w.1921E+01
nstxuE202947A03t015/N6/egn06w.2056E+01,good,nstxuE202947A03t015,6,1.4338557299524362,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5524966208570271,e09123c9800bf582aa1a7fc4e323d0dd839a64b19da8aa6e20bb989e3709a0b0,nstxuE202947A03t015/N6/egn06w.2056E+01
nstxuE202947A03t015/N6/egn06w.2135E+01,good,nstxuE202947A03t015,6,1.4610777796428633,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.3131123771412476,39a0d3682ccdb2897376af9b341d39804a8054e23a77719ea76764ff4a5a0af7,nstxuE202947A03t015/N6/egn06w.2135E+01
nstxuE202947A03t015/N6/egn06w.2470E+01,good,nstxuE202947A03t015,6,1.5716575805085748,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.3234383934954821,ac487a0e6a71638185874bb31a1d9899db0380d9765c55e463a3eed84a45b461,nstxuE202947A03t015/N6/egn06w.2470E+01
nstxuE202947A03t015/N6/egn06w.2956E+01,good,nstxuE202947A03t015,6,1.7192495162291828,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5304616443773844,30963d46c2682d8a01c9713b4ff5c919b757b8b50ff8088ecba61eb62c7a261a,nstxuE202947A03t015/N6/egn06w.2956E+01
nstxuE202947A03t015/N6/egn06w.5434E+01,good,nstxuE202947A03t015,6,2.3311142391152604,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.3644462344526532,159e89d7a5b1f693cfd64c6066cdb0c5879dcb4ef1b108a85e89407f6c4d7de6,nstxuE202947A03t015/N6/egn06w.5434E+01
nstxuE202947A03t015/N7/egn07w.1499E+01,good,nstxuE202947A03t015,7,1.224418408654952,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.47318651221130464,8fb4fe4dc84237e587b15ec5719bb1c064a1adca5b60c39e6dcb3ef0a74edd9f,nstxuE202947A03t015/N7/egn07w.1499E+01
nstxuE202947A03t015/N7/egn07w.1921E+01,good,nstxuE202947A03t015,7,1.3861254174507298,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.3972038175039569,5d932ad8b9be8e4c09fb668423e0a8d52fe9941352a33b68e5f8a0485fe049b7,nstxuE202947A03t015/N7/egn07w.1921E+01
nstxuE202947A03t015/N7/egn07w.2940E+01,good,nstxuE202947A03t015,7,1.7145963191443514,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.45119286501131617,ca2327aadd6031daf2d74bab0698884484562f90e20e281cf06bc575c96219eb,nstxuE202947A03t015/N7/egn07w.2940E+01
nstxuE202947A03t015/N7/egn07w.5771E+01,good,nstxuE202947A03t015,7,2.402388444973618,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.9406173596027645,82042bc15aaf2f79984ccd71b5f4780cf562fff1d4c735fd2483262b61bf4eaf,nstxuE202947A03t015/N7/egn07w.5771E+01
nstxuE202947A03t015/N8/egn08w.1063E+01,good,nstxuE202947A03t015,8,1.031075699235247,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.7150236879106108,86e5fca8ed7bc923bd220135396893c62017f880b1a98c1c5a106392c85d2fea,nstxuE202947A03t015/N8/egn08w.1063E+01
nstxuE202947A03t015/N8/egn08w.1751E+01,good,nstxuE202947A03t015,8,1.3234105081756267,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.6666706899534348,f60cf491c060756867f0e459af92cb87adda0083fcea260194da1203cb026cd0,nstxuE202947A03t015/N8/egn08w.1751E+01
nstxuE202947A03t015/N8/egn08w.1813E+01,good,nstxuE202947A03t015,8,1.3465710614597564,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5153018745412442,3f8119b0f8440ae83a7059a8454146ee8d023ab971ac51bedf7a597fd8a24c77,nstxuE202947A03t015/N8/egn08w.1813E+01
nstxuE202947A03t015/N8/egn08w.1845E+01,good,nstxuE202947A03t015,8,1.3582811407355841,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.4834998462037569,ed00b10c0504a5578bd6e8b6010ee98083f8b1235a8ac80b07b0dfc53c9b1207,nstxuE202947A03t015/N8/egn08w.1845E+01
nstxuE202947A03t015/N8/egn08w.2146E+01,good,nstxuE202947A03t015,8,1.4647536704759259,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.8129873361775599,b40dd81cf19d30cd2192e481639c2dea0952a8e5ed8dae34ba7d6e168cb59197,nstxuE202947A03t015/N8/egn08w.2146E+01
nstxuE202947A03t015/N8/egn08w.2238E+01,good,nstxuE202947A03t015,8,1.495981931629361,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.9514858423184621,3b704e0dec03d5ac25a1fde026b059dab3f5f33bf157aac2e35981ec6d1a0c22,nstxuE202947A03t015/N8/egn08w.2238E+01
nstxuE202947A03t015/N8/egn08w.6095E+01,good,nstxuE202947A03t015,8,2.4687809687431335,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.34399160487450936,801b20aa097834635b60842989577236aad43830eaa049b56893f74d0158ade6,nstxuE202947A03t015/N8/egn08w.6095E+01
nstxuE202947A03t015/N9/egn09w.1394E+01,good,nstxuE202947A03t015,9,1.1805967925132606,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.7271591067910346,50f19abbf4bb5f40ade8c6ba1ad93753eb84f2b4f33bb7751f3560556cadcd2c,nstxuE202947A03t015/N9/egn09w.1394E+01
nstxuE202947A03t015/N9/egn09w.1769E+01,good,nstxuE202947A03t015,9,1.3301293409018387,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5678577200971904,bf424c4b05a4233087be0a3e446905c0118f9ae1e4d2916b05577440685312a1,nstxuE202947A03t015/N9/egn09w.1769E+01
nstxuE202947A03t015/N9/egn09w.2108E+01,good,nstxuE202947A03t015,9,1.4520464570549125,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.9525927953363806,90caee9e2468b4077ed1211edbd8578da4fc68820c73a4d7575d2543ac409cf9,nstxuE202947A03t015/N9/egn09w.2108E+01
nstxuE202947A03t015/N9/egn09w.3119E+01,good,nstxuE202947A03t015,9,1.7659893880510384,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.6738676087443007,3e3e524c7374cadc90003c12db75501d40de4ed1786526855c5f295fbe28678d,nstxuE202947A03t015/N9/egn09w.3119E+01
nstxuE202947A03t015/N9/egn09w.6540E+01,good,nstxuE202947A03t015,9,2.5573635740417364,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.40802417649207184,e1020ab7e5637c79e7708962d760eaf2d7e320bbd1eecfa4f705b9fcc0451ea6,nstxuE202947A03t015/N9/egn09w.6540E+01
nstxuE202947A03t015/N10/egn10w.1462E+01,good,nstxuE202947A03t015,10,1.2092572436465607,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.839695347733324,938a192c630e2274dd5bcff3ff190d478e0f0630839fe6b1300f3bc5be26910a,nstxuE202947A03t015/N10/egn10w.1462E+01
nstxuE202947A03t015/N10/egn10w.1475E+01,good,nstxuE202947A03t015,10,1.2143350840018021,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.8790014417754973,d486bf6c75765c7d2b7cea13b46f2753bd8835e9d92cd2302d8729e159627ff0,nstxuE202947A03t015/N10/egn10w.1475E+01
nstxuE202947A03t015/N10/egn10w.1589E+01,good,nstxuE202947A03t015,10,1.2607462364317448,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.6921168991634037,9a7bf138473514c8cc18d856c8f0962b78cce4415f7863881f09934d2beabd2e,nstxuE202947A03t015/N10/egn10w.1589E+01
nstxuE202947A03t015/N10/egn10w.1746E+01,good,nstxuE202947A03t015,10,1.3214453252929106,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.7102879690221574,4489fe651b40e976efc2fa3f83b1a8e138188cc67304dc1de0d8ce569e286f3a,nstxuE202947A03t015/N10/egn10w.1746E+01
nstxuE202947A03t015/N10/egn10w.1874E+01,good,nstxuE202947A03t015,10,1.3690185107482589,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.582963228721613,d192dd6a8a07d85a7f8d0780e283c86be051c9e62573ccbb4f6f080422d3adfb,nstxuE202947A03t015/N10/egn10w.1874E+01
nstxuE202947A03t015/N10/egn10w.1947E+01,good,nstxuE202947A03t015,10,1.3954015486996876,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5426066276840877,733000ea50450a60f5532149c92f644b338b8fc61e2442de9436aeda956cd587,nstxuE202947A03t015/N10/egn10w.1947E+01
nstxuE202947A03t015/N10/egn10w.2662E+01,good,nstxuE202947A03t015,10,1.6314993302975993,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.7489163772535652,af44ca5d6e928579c69a64292ff8f3e17fa4229d7bcfea89e07077b8ccf63cc6,nstxuE202947A03t015/N10/egn10w.2662E+01
nstxuE202947A03t015/N10/egn10w.3392E+01,good,nstxuE202947A03t015,10,1.8417344441440822,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.8552108253233996,7677cf8889f946eb8631b80d5dd67e26eafad7f9092253e232cfebc3fc6f8445,nstxuE202947A03t015/N10/egn10w.3392E+01
nstxuE203262A04t018/N1/egn01w.6797E+01,good,nstxuE203262A04t018,1,2.6071787952802943,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.12988875925668303,1506f8b4c7012720fac46ee41c5ee915834d94d44457337218190214a3e481f0,nstxuE203262A04t018/N1/egn01w.6797E+01
nstxuE203262A04t018/N2/egn02w.5897E+01,good,nstxuE203262A04t018,2,2.4282727995557862,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.3254190359444869,145fcd7a31531caa88ee9af1bb3818500295b843cd658edecd06d27aa4346c97,nstxuE203262A04t018/N2/egn02w.5897E+01
nstxuE203262A04t018/N2/egn02w.9418E+01,good,nstxuE203262A04t018,2,3.068903164389732,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.2882128513604149,f4acd5bb1ef40d783cba35309be72cdcdc17bb98b56807c9279301269f3190df,nstxuE203262A04t018/N2/egn02w.9418E+01
nstxuE203262A04t018/N3/egn03w.4660E+01,good,nstxuE203262A04t018,3,2.1586648019979537,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5429100222782601,f456f6cac226d2f1d66fcc29c62ae05686a218738d867ddc4023c1a10944a46b,nstxuE203262A04t018/N3/egn03w.4660E+01
nstxuE203262A04t018/N3/egn03w.5346E+01,good,nstxuE203262A04t018,3,2.3122246568830684,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5286710347978486,37a7626d9d7fadc3943d16ab5e7e2b63c8e23c9816d55ebea96d49cf8e067764,nstxuE203262A04t018/N3/egn03w.5346E+01
nstxuE203262A04t018/N3/egn03w.5536E+01,good,nstxuE203262A04t018,3,2.3528548479334797,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5073915767133308,a87460aaa5c7eed2d109b7c1f13b8aa94967853aed4f3fccf93a4d548b14677d,nstxuE203262A04t018/N3/egn03w.5536E+01
nstxuE203262A04t018/N3/egn03w.6042E+01,good,nstxuE203262A04t018,3,2.4580043349115708,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.6873005820319027,b4176aec7dbec7ee4463ac7ba31a8f6c8cf1f7ee37b6bed27e14f36bca75d085,nstxuE203262A04t018/N3/egn03w.6042E+01
nstxuE203262A04t018/N3/egn03w.1180E+02,good,nstxuE203262A04t018,3,3.4351318846540813,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.38489840902921363,238dcdbeeaaee58201b5e0bbeaaf1085a40f623313d272e6b0667602252897c1,nstxuE203262A04t018/N3/egn03w.1180E+02
nstxuE203262A04t018/N3/egn03w.1291E+02,good,nstxuE203262A04t018,3,3.593078455562715,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.9465243944205121,dc0dbe66a74fe5e8e63a5592c644b991b38ddcfef663d46d16be46c629cd5973,nstxuE203262A04t018/N3/egn03w.1291E+02
nstxuE203262A04t018/N4/egn04w.4562E+01,good,nstxuE203262A04t018,4,2.1359284461075574,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.9665626288264577,c22a4bb31a082fa47e17aed3c27a82036c79619db87db36ad9445d4a992194ff,nstxuE203262A04t018/N4/egn04w.4562E+01
nstxuE203262A04t018/N4/egn04w.4612E+01,good,nstxuE203262A04t018,4,2.147444896300723,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.46866482018040095,97426078e0382c20d1ba49ddff13e9ff9fccbfb8e4348a5e5f57974c852c7912,nstxuE203262A04t018/N4/egn04w.4612E+01
nstxuE203262A04t018/N4/egn04w.6377E+01,good,nstxuE203262A04t018,4,2.5251965770763847,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5323434721795741,5b6ce383cdcd2bb45b256b84e64b34aebdc244720ca48d35ceff6dc91250ad34,nstxuE203262A04t018/N4/egn04w.6377E+01
nstxuE203262A04t018/N4/egn04w.6614E+01,good,nstxuE203262A04t018,4,2.571698529470408,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.15804266765773053,3af289a17791c53c8e4fe9f85214bcd1c7dea3e417109844402b0c60dafffe29,nstxuE203262A04t018/N4/egn04w.6614E+01
nstxuE203262A04t018/N4/egn04w.6916E+01,good,nstxuE203262A04t018,4,2.6297913079160455,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.6182411342642212,b4e2178d45a8ddd42da33d6703fcdd5a54253bb32d2b03b150c38349edbe4e0e,nstxuE203262A04t018/N4/egn04w.6916E+01
nstxuE203262A04t018/N4/egn04w.7532E+01,good,nstxuE203262A04t018,4,2.744530951531513,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5727892358227729,41fb340b3be4ab42092a2c64ddcf375579e6ec60b2af8302cbbd3b6850ece6cf,nstxuE203262A04t018/N4/egn04w.7532E+01
nstxuE203262A04t018/N4/egn04w.8127E+01,good,nstxuE203262A04t018,4,2.850833878614106,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5431795592931233,6bf96c8a874847f38a94243e9f003493ef3caa9870f247fdcba34e513f21ce73,nstxuE203262A04t018/N4/egn04w.8127E+01
nstxuE203262A04t018/N4/egn04w.8697E+01,good,nstxuE203262A04t018,4,2.9491331625346864,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.1954657088860641,bf2a6beada010a8c05c718f0a3c23f5e078fe033c4822a2b14372b6e1080b9d1,nstxuE203262A04t018/N4/egn04w.8697E+01
nstxuE203262A04t018/N4/egn04w.8776E+01,good,nstxuE203262A04t018,4,2.9624704188785174,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.521809963826667,b5f5373b3c90b15e250020f71a7bfee61882a6515f9a413949cf8911667ecbe1,nstxuE203262A04t018/N4/egn04w.8776E+01
nstxuE203262A04t018/N4/egn04w.8872E+01,good,nstxuE203262A04t018,4,2.9786654877635077,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.4595267051016211,87d8e862e63bee5360c99665bb90119631173e820531f206b8c41d16b611f444,nstxuE203262A04t018/N4/egn04w.8872E+01
nstxuE203262A04t018/N4/egn04w.1263E+02,good,nstxuE203262A04t018,4,3.5535715245045703,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.606075979694346,133cc8ecfd2fa650ca0d4ff17cad0d6079db5aef56ba8b2e4207912ebda03212,nstxuE203262A04t018/N4/egn04w.1263E+02
nstxuE203262A04t018/N5/egn05w.5525E+01,good,nstxuE203262A04t018,5,2.350554541146536,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.4973282579457133,706684908a75b75a48d38e7d5f6067ff7825f4a69af3e447463a2ccabb60a4a0,nstxuE203262A04t018/N5/egn05w.5525E+01
nstxuE203262A04t018/N5/egn05w.5721E+01,good,nstxuE203262A04t018,5,2.39176395082454,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.4493920763122017,d2355f758bc17fbaf0ce90fe3a747cc7142ce2efaeebd5e931d177c48818cdc3,nstxuE203262A04t018/N5/egn05w.5721E+01
nstxuE203262A04t018/N5/egn05w.6072E+01,good,nstxuE203262A04t018,5,2.4641130566268283,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.34260076636928055,10fe628aaced4c0a44394ad8aa27a866511a7d9680286fc15b086328fd1938bc,nstxuE203262A04t018/N5/egn05w.6072E+01
nstxuE203262A04t018/N5/egn05w.6374E+01,good,nstxuE203262A04t018,5,2.524657136619456,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.6181865471103525,cfe4b32d3f2cfee773b707b126bc75eb7423355f192f1947d2c2f8e28e4bac06,nstxuE203262A04t018/N5/egn05w.6374E+01
nstxuE203262A04t018/N5/egn05w.6431E+01,good,nstxuE203262A04t018,5,2.53593468783286,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.16324824896101178,aa16d075b8f05150d328f21bfcf328cd76210bd8aafea123fe9f2ef3c9596151,nstxuE203262A04t018/N5/egn05w.6431E+01
nstxuE203262A04t018/N5/egn05w.6767E+01,good,nstxuE203262A04t018,5,2.6013270153815617,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.7141827422521753,7bad343cba508c32653b635162cce31b5e1573a4eb5bba44ff0ccb08ff0c3b0d,nstxuE203262A04t018/N5/egn05w.6767E+01
nstxuE203262A04t018/N5/egn05w.7270E+01,good,nstxuE203262A04t018,5,2.6963150071159494,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.6405604311557649,ed40b33ed0dc32b8c0f0e6d9ceb049aa7f81c39a5bf26b352a015d0b54068e21,nstxuE203262A04t018/N5/egn05w.7270E+01
