shot,mode_key,input_fingerprint,rules_decision,rules_reason,rf_cnn_decision,p_rf_good,p_cnn_good,rf_cnn_tier
nstxuG142301H56,nstxuG142301H56/N1/egn01w.4501E+02,22f30b3457b909f7d2c912841ca45fc63b7977970009d95499e766e9f1a51ba0,GOOD,NO_GOOD_TEMPLATE,BAD,0.11,0.0,gold_bad
nstxuG142301H56,nstxuG142301H56/N10/egn10w.2416E+02,1947facc3a384cbb04bc6795bef83c59cc1183976ad9a127757bf8bf9e44e1a4,GOOD,NO_GOOD_TEMPLATE,BAD,0.36666666666666664,0.9999996423721313,flagged_borderline_or_disagreement
nstxuG142301L94,nstxuG142301L94/N3/egn03w.1927E+02,9b7e21f1dbdd71138c7d475458f18325584f55bdd83cc80f7dd5e86d08dd37df,GOOD,NO_GOOD_TEMPLATE,BAD,0.2633333333333333,0.9999990463256836,flagged_borderline_or_disagreement
nstxuG142301L94,nstxuG142301L94/N3/egn03w.2346E+02,6d49b5fbc1fec8c0bbfa35387c0d9cd4cdad4bcb4487ae3faf943e174bc81bd2,BAD,BAD_AXIS_SPIKE,GOOD,0.47,0.9968852400779724,flagged_cnn_rescue
nstxuG142301L94,nstxuG142301L94/N5/egn05w.1941E+02,4840c45020cdd4cf1a95eb8a4c75e909a8e407a8494ba1d5b9a63dc690dc1a11,BAD,BAD_AXIS_SPIKE,GOOD,0.5733333333333334,1.262174392779869e-11,flagged_rf_only_good
nstxuG142301L94,nstxuG142301L94/N5/egn05w.2135E+02,3f835f34c778e7d62c0a12cd3181f21c991e30ac91aa25882f366858bbc8a20d,GOOD,NO_GOOD_TEMPLATE,BAD,0.21333333333333335,1.4307427898015848e-35,silver_bad
nstxuG142301L94,nstxuG142301L94/N9/egn09w.2746E+02,51499bc25ef2e08afc4d569a14285327e8a87a75f712a07ac403bb7011febe5c,BAD,BAD_INTERIOR_UNRESOLVED_ENVELOPE,GOOD,0.5266666666666666,3.5725003044717596e-07,flagged_rf_only_good
nstxuG142301U84,nstxuG142301U84/N10/egn10w.2541E+02,dd947bcd63487179af6820ca1dcea9d8bb21971de7cbcb6d288d07d8e4adb95b,GOOD,NO_GOOD_TEMPLATE,BAD,0.24666666666666667,0.0,silver_bad
nstxuG142301U84,nstxuG142301U84/N10/egn10w.2566E+02,f8442cd8fd09f0c0d9ea0a50ac225f10a9296a26fa7753bfe8d336faa3b83e02,GOOD,NO_GOOD_TEMPLATE,BAD,0.30333333333333334,0.0,silver_bad
nstxuG142301U84,nstxuG142301U84/N2/egn02w.2512E+02,e3b22bc2de4a88f66738c7386709c2ba9d3be3fcd715264d1b419929a0e3057b,GOOD,NO_GOOD_TEMPLATE,BAD,0.03,0.0,gold_bad
nstxuG142301U84,nstxuG142301U84/N2/egn02w.2556E+02,73d9bb7c6c749b99f64db95f5210d0cf5779f71290ff31c4c3907a53894bd83e,GOOD,NO_GOOD_TEMPLATE,BAD,0.043333333333333335,0.0,gold_bad
nstxuG142301U84,nstxuG142301U84/N4/egn04w.2567E+02,a3a6ff2b485a999bc0cdf71666e7765dfeeb55cc1d729083e968954c92320dcc,GOOD,NO_GOOD_TEMPLATE,BAD,0.2633333333333333,0.0,silver_bad
nstxuG142301U84,nstxuG142301U84/N4/egn04w.2604E+02,7af03310986271b8155707099d629f3418a7b7c4c1bbdce15e90416eb72b5db3,GOOD,NO_GOOD_TEMPLATE,BAD,0.24666666666666667,2.7214151834530975e-30,silver_bad
nstxuG142301U84,nstxuG142301U84/N4/egn04w.2651E+02,a8dd471b2c9ec5c39fea2e5030805c743be8b0437b660919ae1eb4ee6dd8dc91,GOOD,NO_GOOD_TEMPLATE,BAD,0.3233333333333333,0.0,silver_bad
nstxuG142301U84,nstxuG142301U84/N5/egn05w.2702E+02,fdb3e2e782e0074aed3c1a2476a9876b91d81a3c93987c380dffc6c42e330513,GOOD,NO_GOOD_TEMPLATE,BAD,0.41,4.625869022950205e-18,flagged_borderline_or_disagreement
nstxuG142301U84,nstxuG142301U84/N6/egn06w.2579E+02,bd80235da7734e039ce67eb72d2c827caf253286531c726bf6d00d8cd920e653,GOOD,NO_GOOD_TEMPLATE,BAD,0.22666666666666666,1.2942919758051663e-25,silver_bad
nstxuG142301U84,nstxuG142301U84/N9/egn09w.2860E+02,195ab8ef493e989ffd85e35813c3b251b78c1bc89be3ce3b224cca7b0ad0be35,BAD,BAD_NEAR_AXIS_GRID_OSCILLATION,GOOD,0.7033333333333334,0.14853666722774506,flagged_rf_only_good
nstxuG142301V21,nstxuG142301V21/N10/egn10w.1605E+02,8dcf6d8cb6363a9a1bebbe00439b30bb11e2895ce37751af20bfdcafb9f2b205,BAD,BAD_INTERIOR_UNRESOLVED_ENVELOPE,GOOD,0.5366666666666666,1.0,silver_good
nstxuG142301V21,nstxuG142301V21/N2/egn02w.2259E+02,05574c2ed435b0c943992ad625787cac155e53d07cab7976f3a66ff6f18957bb,GOOD,NO_GOOD_TEMPLATE,BAD,0.13,1.690085009063095e-14,gold_bad
