mode_key,shot,n,scenario,input_fingerprint,onset,before_gap_region,before_decision,before_reason,before_signed_delta,before_fraction_below_upper2,after_gap_region,after_decision,after_reason,after_signed_delta,after_fraction_below_upper2
nstxuE205040A01t016/N3/egn03w.2464E+01,nstxuE205040A01t016,3,last,5e21e317b09c18b64665ab16b9c686f24a6c9bc6865e29268b0464615bfb9877,0.96,tae_like,BAD,BAD_CONT_CROSS_WINDOW,0.7547597605379422,0.9999999988607515,tae_like,REVIEW,NO_GOOD_TEMPLATE,0.8745301795060337,0.9999999988607515
nstxuE205040A01t016/N3/egn03w.2464E+01,nstxuE205040A01t016,3,mean,5e21e317b09c18b64665ab16b9c686f24a6c9bc6865e29268b0464615bfb9877,0.96,tae_like,BAD,BAD_CONT_CROSS_WINDOW,0.7547597605379422,0.9999999988607515,tae_like,REVIEW,NO_GOOD_TEMPLATE,0.8744948745031721,0.9999999988607515
nstxuE205040A01t016/N3/egn03w.2696E+01,nstxuE205040A01t016,3,last,5a34865cace8e949a1eff9c5637c2f855569e94854a254ab69117385b1929960,0.96,tae_like,BAD,BAD_CONT_CROSS_WINDOW,0.8571651170654657,0.9999999994590291,tae_like,REVIEW,NO_GOOD_TEMPLATE,0.9031207295249756,0.9999999994590291
nstxuE205040A01t016/N3/egn03w.2696E+01,nstxuE205040A01t016,3,mean,5a34865cace8e949a1eff9c5637c2f855569e94854a254ab69117385b1929960,0.96,tae_like,BAD,BAD_CONT_CROSS_WINDOW,0.8571651170654657,0.9999999994590291,tae_like,REVIEW,NO_GOOD_TEMPLATE,0.9031111828595116,0.9999999994590291
nstxuE205040A01t016/N3/egn03w.2972E+01,nstxuE205040A01t016,3,last,e8ce089bb76445d78adc2ecf46696b00586e5099836f03e401ed19fd7a60abd8,0.96,tae_like,BAD,BAD_CONT_CROSS_WINDOW,0.756317636604745,0.9999999913227422,tae_like,REVIEW,NO_GOOD_TEMPLATE,0.8664607578192887,0.9999999913227422
nstxuE205040A01t016/N3/egn03w.2972E+01,nstxuE205040A01t016,3,mean,e8ce089bb76445d78adc2ecf46696b00586e5099836f03e401ed19fd7a60abd8,0.96,tae_like,BAD,BAD_CONT_CROSS_WINDOW,0.756317636604745,0.9999999913227422,tae_like,REVIEW,NO_GOOD_TEMPLATE,0.8664319540891182,0.9999999913227422
nstxuE205040A01t016/N4/egn04w.3743E+01,nstxuE205040A01t016,4,last,19f2c105a40cffe540480342287331d6cda6cb48d883bb2956670ef981319e44,0.96,tae_like,BAD,BAD_CONT_CROSS_WINDOW,0.9220114312296207,0.9999057379038843,tae_like,REVIEW,NO_GOOD_TEMPLATE,0.922269213111447,0.9999057379038843
nstxuE205040A01t016/N4/egn04w.3743E+01,nstxuE205040A01t016,4,mean,19f2c105a40cffe540480342287331d6cda6cb48d883bb2956670ef981319e44,0.96,tae_like,BAD,BAD_CONT_CROSS_WINDOW,0.9220114312296207,0.9999057379038843,tae_like,REVIEW,NO_GOOD_TEMPLATE,0.9222684384347437,0.9999057379038843
nstxuE205040A01t016/N5/egn05w.4796E+01,nstxuE205040A01t016,5,last,9eead3c16e47440820fe5b4605c2ed902e0a57a666b72a2450a862066a75a8fe,0.96,tae_like,BAD,BAD_CONT_CROSS_WINDOW,0.9802255623857774,0.999688900475269,tae_like,REVIEW,NO_GOOD_TEMPLATE,0.9803530510462318,0.999688900475269
nstxuE205040A01t016/N5/egn05w.4796E+01,nstxuE205040A01t016,5,mean,9eead3c16e47440820fe5b4605c2ed902e0a57a666b72a2450a862066a75a8fe,0.96,tae_like,BAD,BAD_CONT_CROSS_WINDOW,0.9802255623857774,0.999688900475269,tae_like,REVIEW,NO_GOOD_TEMPLATE,0.980361858018564,0.999688900475269
nstxuE205040A01t016/N8/egn08w.2792E+01,nstxuE205040A01t016,8,last,2ab925f22071c97a63e14771317dd72ea0dba57e6cdca89c8bf9f550b633857e,0.96,mixed,BAD,BAD_CONT_CROSS_WINDOW,0.5823490769267842,0.4244945889436346,mixed,BAD,BAD_INTERIOR_UNRESOLVED_ENVELOPE,0.6034497399065145,0.4244945889436346
nstxuE205040A01t016/N8/egn08w.2792E+01,nstxuE205040A01t016,8,mean,2ab925f22071c97a63e14771317dd72ea0dba57e6cdca89c8bf9f550b633857e,0.96,mixed,BAD,BAD_CONT_CROSS_WINDOW,0.5823490769267842,0.4244945889436346,mixed,BAD,BAD_INTERIOR_UNRESOLVED_ENVELOPE,0.6033788043900142,0.4244945889436346
nstxuE205040A01t016/N8/egn08w.3920E+01,nstxuE205040A01t016,8,last,2798b00ab881d7e4e5977b67f3dafd73763e4cf00fbdd0ea34b2c95360f6cfd7,0.96,mixed,BAD,BAD_CONT_CROSS_WINDOW,0.5626789247045704,0.4424432488829795,mixed,BAD,BAD_INTERIOR_UNRESOLVED_ENVELOPE,0.5831810762794128,0.4424432488829795
nstxuE205040A01t016/N8/egn08w.3920E+01,nstxuE205040A01t016,8,mean,2798b00ab881d7e4e5977b67f3dafd73763e4cf00fbdd0ea34b2c95360f6cfd7,0.96,mixed,BAD,BAD_CONT_CROSS_WINDOW,0.5626789247045704,0.4424432488829795,mixed,BAD,BAD_INTERIOR_UNRESOLVED_ENVELOPE,0.5829218214848554,0.4424432488829795
nstxuG133964R06/N9/egn09w.2184E+02,nstxuG133964R06,9,last,2068895c46a1e57c3ca52af3e0688987cf1a21a5adf8a03a991e14438cc36552,0.785,mixed,BAD,BAD_CONT_CROSS_WINDOW,0.16699428172875028,0.2117513277666534,eae_like,ROUTED_EAE,frequency_routing,-0.4145218668801728,0.2117513277666534
nstxuG133964R06/N9/egn09w.2184E+02,nstxuG133964R06,9,mean,2068895c46a1e57c3ca52af3e0688987cf1a21a5adf8a03a991e14438cc36552,0.785,mixed,BAD,BAD_CONT_CROSS_WINDOW,0.16699428172875028,0.2117513277666534,eae_like,ROUTED_EAE,frequency_routing,-0.7356327821554685,0.05969152057245318
nstxuG133964R06/N9/egn09w.2233E+02,nstxuG133964R06,9,last,79b7b44b5acdd5b4ce1c0791868889cc73b9925a553a14ec922219b94707ad7f,0.785,mixed,BAD,BAD_CONT_CROSS_WINDOW,0.1790028556561739,0.22408479067435894,eae_like,ROUTED_EAE,frequency_routing,-0.4604183469013124,0.22408479067435894
nstxuG133964R06/N9/egn09w.2233E+02,nstxuG133964R06,9,mean,79b7b44b5acdd5b4ce1c0791868889cc73b9925a553a14ec922219b94707ad7f,0.785,mixed,BAD,BAD_CONT_CROSS_WINDOW,0.1790028556561739,0.22408479067435894,eae_like,ROUTED_EAE,frequency_routing,-0.765990783101821,0.06313016345922912
nstxuG142301H56/N10/egn10w.3635E+02,nstxuG142301H56,10,last,1d2fdb4f3ede07339114b2e2d90d504227630617a921305f6b5278f9e1ec3473,0.845,tae_like,BAD,BAD_GRID_SCALE_SPIKE,-0.3739334894384045,0.5131464539294665,mixed,BAD,BAD_GRID_SCALE_SPIKE,-0.4542262559861006,0.4960670328123887
nstxuG142301H56/N10/egn10w.3635E+02,nstxuG142301H56,10,mean,1d2fdb4f3ede07339114b2e2d90d504227630617a921305f6b5278f9e1ec3473,0.845,tae_like,BAD,BAD_GRID_SCALE_SPIKE,-0.3739334894384045,0.5131464539294665,mixed,BAD,BAD_GRID_SCALE_SPIKE,-0.45455736725180573,0.4960670328123887
nstxuG142301H56/N10/egn10w.4233E+02,nstxuG142301H56,10,last,9339d2607f7bd8fac37f613ba947e9943fc5ea4c4bdc1130f42432f1c8084c72,0.845,mixed,BAD,BAD_GRID_SCALE_SPIKE,-0.4406519513470899,0.4032696890837451,eae_like,ROUTED_EAE,frequency_routing,-0.506971432856482,0.3854579932627773
nstxuG142301H56/N10/egn10w.4233E+02,nstxuG142301H56,10,mean,9339d2607f7bd8fac37f613ba947e9943fc5ea4c4bdc1130f42432f1c8084c72,0.845,mixed,BAD,BAD_GRID_SCALE_SPIKE,-0.4406519513470899,0.4032696890837451,eae_like,ROUTED_EAE,frequency_routing,-0.506212226542351,0.3854579932627773
nstxuG142301U84/N9/egn09w.1476E+02,nstxuG142301U84,9,last,0f56bbca48fdcbdc5a153bf6538c6a43e8ccaa4d0a797c79854bbb4c78d6594f,0.835,tae_like,BAD,BAD_CONT_CROSS_WINDOW,0.47357759982022507,0.649948578647396,eae_like,ROUTED_EAE,frequency_routing,-0.5086840365073563,0.14995881928869695
nstxuG142301U84/N9/egn09w.1476E+02,nstxuG142301U84,9,mean,0f56bbca48fdcbdc5a153bf6538c6a43e8ccaa4d0a797c79854bbb4c78d6594f,0.835,tae_like,BAD,BAD_CONT_CROSS_WINDOW,0.47357759982022507,0.649948578647396,eae_like,ROUTED_EAE,frequency_routing,-0.5999290508677096,0.14995881928869695
